Martellus Bennett, @NYJ, 17
Greg Olsen, Pit, 12
Rob Gronkowski, Oak, 10
Andrew Quarless, @Det, 10
Coby Fleener, @Jac, 10
Dwayne Allen, @Jac, 10
Josh Hill, Min, 10
Travis Kelce, @Mia, 9
Daniel Fells, Hou, 8
Jacob Tamme, @Sea, 8
Lance Kendricks, Dal, 8
Scott Chandler, SD, 7
Jared Cook, Dal, 7
Julius Thomas, @Sea, 7
Niles Paul, @Phi, 6
Ladarius Green, @Buf, 6
Heath Miller, @Car, 5
Delanie Walker, @Cin, 5
Jimmy Graham, Min, 5
Jace Amaro, Chi, 5
Jason Witten, @StL, 4
Garrett Graham, @NYG, 4
John Carlson, SF, 3
Brandon Myers, @Atl, 3
Anthony Fasano, @Mia, 2
Craig Stevens, @Cin, 2
Kyle Rudolph, @NO, 2
Charles Clay, KC, 2
Jordan Cameron, Bal, 2
Derek Carrier, @Ari, 2
Larry Donnell, Hou, 2
Tim Wright, Oak, 2
Benjamin Watson, Min, 1
Zach Miller, Den, 1
James Casey, Wsh, 1
Dennis Pitta, @Cle, 1
Jeff Cumberland, Chi, 1
Virgil Green, @Sea, 1
Luke Stocker, @Atl, 1
Zach Ertz, Wsh, 1
Mychal Rivera, @NE, 1
Zach Sudfeld, Chi, 1
Jack Doyle, @Jac, 1
